CLASSES,REGION-CONTINENTE,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD
PATH,224.0,190.0,9,0.0,0.0,2.8888886,2.1361103,3.0000007,1.8499246
PATH,174.0,188.0,9,0.0,0.0,2.8888886,2.8803291,3.6111107,2.23524
PATH,252.0,195.0,9,0.0,0.0,2.6111119,2.091428,3.722222,2.2052138
PATH,149.0,185.0,9,0.0,0.0,1.5555553,1.0680546,3.0555553,1.9254627
PATH,118.0,182.0,9,0.11111111,0.0,1.777778,1.293861,2.500002,1.42595
PATH,170.0,189.0,9,0.0,0.0,2.277778,1.3235757,2.4444447,1.7847092
PATH,182.0,186.0,9,0.11111111,0.0,3.666666,2.0439608,1.7777767,1.2412661
PATH,10.0,172.0,9,0.0,0.0,4.277777,4.38896,6.6666656,7.360555
PATH,229.0,195.0,9,0.0,0.0,4.166666,2.2779152,4.111111,2.2476342
PATH,177.0,190.0,9,0.0,0.0,0.94444466,0.82775986,1.3888893,0.9525794
PATH,240.0,192.0,9,0.0,0.0,2.3888881,0.6469305,4.3888893,2.3796992
PATH,236.0,194.0,9,0.0,0.0,2.666666,1.9321826,2.4444435,1.7971164
PATH,117.0,181.0,9,0.11111111,0.0,1.8333334,1.2427571,3.0000007,2.054805
PATH,186.0,188.0,9,0.0,0.0,1.8333321,1.2605107,1.9444433,1.2546208
PATH,9.0,171.0,9,0.0,0.0,1.4999994,1.0055392,2.7777774,1.64204
PATH,190.0,188.0,9,0.0,0.0,2.0000007,1.5634717,2.2777774,1.7815938
PATH,244.0,194.0,9,0.0,0.0,1.722222,1.14342,2.277778,2.03761
PATH,205.0,194.0,9,0.0,0.0,1.6111107,1.2003093,5.388889,3.0435104
PATH,88.0,180.0,9,0.0,0.0,1.4999994,0.93689823,3.833332,2.888675
PATH,62.0,177.0,9,0.0,0.0,1.2777786,0.8798145,1.6666673,0.9428091
PATH,2.0,171.0,9,0.0,0.0,1.9444447,1.2186809,3.6666667,3.1269426
PATH,169.0,190.0,9,0.0,0.0,3.1111114,1.8094412,2.8888893,2.0940847
PATH,32.0,173.0,9,0.0,0.0,1.7222217,1.7815932,9.0,6.749488
PATH,205.0,190.0,9,0.0,0.0,1.2777773,0.9981452,1.6111107,1.1238158
PATH,204.0,194.0,9,0.0,0.0,2.6111114,1.9254627,5.1111107,3.4167333
PATH,144.0,187.0,9,0.0,0.0,1.9444441,2.0484867,6.222222,3.512938
PATH,154.0,189.0,9,0.0,0.0,1.5555553,1.0470409,1.4444441,0.8606628
PATH,140.0,188.0,9,0.0,0.0,2.0,2.1081848,3.0555546,2.4981472
PATH,71.0,197.0,9,0.0,0.0,2.7222233,1.8549237,4.555556,2.1464868
PATH,78.0,201.0,9,0.0,0.0,2.8333333,2.6562307,4.9999995,4.071583
PATH,38.0,202.0,9,0.0,0.0,2.166666,1.0697863,8.333334,2.5121903
PATH,173.0,186.0,9,0.0,0.11111111,3.2222226,2.115201,5.5,3.5071344
PATH,63.0,201.0,9,0.0,0.0,2.1111119,1.7341882,2.5000007,1.656637
PATH,138.0,185.0,9,0.0,0.0,3.0555546,2.977074,1.9444441,2.1542377
PATH,60.0,196.0,9,0.0,0.0,1.4444447,1.0470428,4.444444,1.9962916
PATH,105.0,189.0,9,0.0,0.0,2.0555553,1.5116827,4.4444447,3.4555368
PATH,145.0,185.0,9,0.11111111,0.0,2.7777767,2.257497,2.2222214,1.9512575
PATH,61.0,197.0,9,0.0,0.0,1.4444441,1.5153533,2.6111107,1.9254634
PATH,86.0,197.0,9,0.11111111,0.11111111,1.611112,1.4516907,1.2777786,1.1038647
PATH,250.0,176.0,9,0.0,0.11111111,1.611112,1.0628399,3.444444,1.6953092
PATH,167.0,189.0,9,0.0,0.0,3.7777774,2.2377224,3.7777774,1.544405
PATH,136.0,193.0,9,0.0,0.0,2.3888886,1.4516919,2.555556,1.408967
PATH,24.0,205.0,9,0.0,0.0,2.2222226,1.5869851,2.3888893,2.4892375
PATH,22.0,200.0,9,0.0,0.0,2.8888874,2.4098568,4.8333325,2.622552
PATH,83.0,198.0,9,0.0,0.0,2.3888886,1.4969089,4.833334,3.0092454
PATH,57.0,199.0,9,0.0,0.0,3.833334,2.647851,6.3888893,3.4667745
PATH,50.0,199.0,9,0.0,0.0,3.2222226,2.9789395,5.611111,4.6159945
PATH,147.0,193.0,9,0.0,0.0,6.6111126,3.6050377,7.055556,5.4095254
PATH,172.0,183.0,9,0.0,0.0,2.8888893,1.6821506,4.0555553,3.0725813
PATH,169.0,184.0,9,0.11111111,0.0,1.2222227,0.54433143,2.4999993,1.9293057
PATH,166.0,185.0,9,0.0,0.0,1.9444447,0.250924,2.0,0.21081811
PATH,28.0,204.0,9,0.0,0.0,2.0000007,1.7638338,3.222222,2.0834446
PATH,119.0,196.0,9,0.0,0.0,2.666666,2.1499357,1.3888893,1.35674
PATH,25.0,198.0,9,0.0,0.0,2.8333328,1.3457742,4.1111107,3.3444247
PATH,189.0,184.0,9,0.0,0.11111111,1.666666,0.84327394,2.7777774,2.0073938
PATH,134.0,191.0,9,0.0,0.0,1.3888893,1.3066788,1.4444447,1.0886624
PATH,197.0,182.0,9,0.0,0.0,2.222222,1.2590424,3.444444,2.8258078
PATH,73.0,194.0,9,0.0,0.0,3.222222,2.3349202,4.611112,3.3560352
PATH,52.0,196.0,9,0.0,0.0,1.4444447,1.3277662,6.777777,4.1881666
PATH,188.0,182.0,9,0.0,0.0,1.611112,0.7428682,4.166666,2.1265519
PATH,119.0,192.0,9,0.11111111,0.0,2.4999993,2.0843334,6.1666675,2.3261807
PATH,76.0,200.0,9,0.0,0.0,2.7777786,0.77936363,4.3333325,2.8828998
PATH,114.0,193.0,9,0.0,0.0,3.166666,2.4653153,4.5,2.5011096
PATH,174.0,181.0,9,0.0,0.0,3.2777786,3.1511326,4.1666675,2.786875
PATH,137.0,190.0,9,0.0,0.0,2.055556,0.7428677,2.277778,1.4050181
PATH,166.0,182.0,9,0.0,0.0,3.0555553,4.213295,3.9999993,2.3664315
PATH,202.0,182.0,9,0.0,0.0,2.5555546,1.8579167,3.0,2.0548048
PATH,177.0,181.0,9,0.0,0.0,4.277778,1.7309828,2.555556,1.4857335
PATH,178.0,183.0,9,0.11111111,0.0,2.7222214,2.398302,4.6666665,3.6998506
PATH,234.0,175.0,9,0.0,0.0,1.9444441,1.323576,3.4444454,2.2574966
PATH,156.0,188.0,9,0.0,0.0,4.277778,2.3134086,5.0,3.7475924
PATH,119.0,191.0,9,0.0,0.0,3.11111,2.9489486,5.2222233,3.4297178
PATH,10.0,207.0,9,0.0,0.0,2.61111,1.3066788,3.1111119,3.0086293
PATH,123.0,194.0,9,0.0,0.0,2.555556,1.7847078,9.111109,7.7133846
PATH,130.0,189.0,9,0.11111111,0.0,2.4999993,0.9831926,2.1111114,2.8100357
PATH,64.0,196.0,9,0.0,0.0,2.6666667,2.3758044,3.4444447,2.2770991
PATH,143.0,186.0,9,0.0,0.0,2.3333333,2.3190036,2.7777774,2.5268927
PATH,176.0,187.0,9,0.0,0.0,1.7777773,1.6009252,2.333334,2.0221
PATH,70.0,197.0,9,0.0,0.11111111,2.7222226,2.0156798,5.277778,3.2756114
PATH,48.0,202.0,9,0.0,0.11111111,3.3888886,1.6250362,4.8333325,4.091997
PATH,5.0,210.0,9,0.0,0.11111111,2.1666672,1.6699982,4.444444,2.613356
PATH,53.0,198.0,9,0.0,0.0,1.7222233,1.8549244,5.111111,1.6009259
PATH,223.0,175.0,9,0.0,0.0,3.7777786,3.1245742,7.166668,4.68923
PATH,148.0,192.0,9,0.11111111,0.0,4.0000005,2.1807232,4.944445,3.866763
PATH,249.0,178.0,9,0.0,0.0,2.277778,1.7690756,5.2222214,4.933632
PATH,201.0,183.0,9,0.0,0.0,1.888888,1.9167883,2.333334,1.7888557
PATH,134.0,194.0,9,0.0,0.0,2.6111107,1.218682,5.222222,4.435546
PATH,252.0,176.0,9,0.0,0.11111111,1.8888887,1.1482687,5.0555553,2.855145
PATH,93.0,190.0,9,0.0,0.0,5.5000014,1.8226972,2.6111114,3.234651
PATH,198.0,185.0,9,0.0,0.0,1.3333346,1.2292717,2.5,1.656637
PATH,62.0,200.0,9,0.0,0.0,2.2777774,2.1335068,3.7777793,1.7847085
PATH,96.0,196.0,9,0.0,0.0,3.4999988,1.2605116,7.3888893,3.6782641
PATH,112.0,197.0,9,0.0,0.0,4.2222233,2.9938211,4.9444447,3.1227946
PATH,93.0,190.0,9,0.0,0.0,5.5000014,1.8226972,2.6111114,3.234651
PATH,194.0,183.0,9,0.0,0.0,0.77777797,0.5837306,2.944444,1.625037
PATH,121.0,189.0,9,0.0,0.0,2.277778,2.1951132,4.944445,4.007863
PATH,121.0,192.0,9,0.11111111,0.0,3.3888886,2.059307,5.9444447,2.489237
PATH,249.0,173.0,9,0.11111111,0.0,1.6666654,1.6465437,3.6111107,2.1125717
PATH,62.0,202.0,9,0.0,0.0,2.555556,1.7083669,1.4999994,1.1303879
PATH,99.0,198.0,9,0.0,0.0,5.055554,6.4339952,5.6666665,5.7927146
PATH,68.0,198.0,9,0.0,0.11111111,2.8888886,2.8803296,3.0555553,2.8706684
PATH,116.0,192.0,9,0.11111111,0.0,6.055556,2.8238401,4.3333335,3.062316
PATH,61.0,202.0,9,0.0,0.0,2.2777774,1.8787305,1.8888887,1.0036967
PATH,7.0,203.0,9,0.11111111,0.11111111,3.8888881,2.8570898,5.4444447,2.7460413
PATH,77.0,199.0,9,0.0,0.0,2.666668,1.8618976,4.666666,3.025815
PATH,42.0,201.0,9,0.0,0.0,2.1111107,2.0184336,4.333332,4.7234635
PATH,18.0,209.0,9,0.0,0.11111111,2.6111119,0.7123263,4.555556,2.6722174
PATH,106.0,191.0,9,0.0,0.0,3.166668,3.0313168,2.8333313,2.896358
PATH,73.0,201.0,9,0.0,0.11111111,0.7222226,0.64693,4.444444,2.4555306
PATH,89.0,195.0,9,0.11111111,0.0,2.7222226,1.8668653,3.1666667,1.8226969
PATH,247.0,174.0,9,0.11111111,0.0,3.1111107,2.68052,3.1666667,1.545604
PATH,183.0,182.0,9,0.0,0.0,2.8333328,2.0949671,3.5555553,2.561829
PATH,168.0,187.0,9,0.0,0.0,3.5,2.1679482,2.8333333,1.602082
PATH,105.0,193.0,9,0.0,0.0,3.222222,1.9051597,2.8888893,2.1773255
PATH,129.0,188.0,9,0.0,0.0,3.6666667,2.0110817,4.6111107,2.4075518
PATH,93.0,195.0,9,0.0,0.0,1.833334,1.2064636,4.0555553,2.1230652
PATH,161.0,190.0,9,0.0,0.0,3.7777774,2.0940847,4.5555553,3.7277741
PATH,251.0,173.0,9,0.11111111,0.0,2.1666672,1.8348475,2.3888881,1.2367805
PATH,239.0,174.0,9,0.0,0.0,2.0000007,1.4452988,1.3888887,0.85418344
PATH,56.0,196.0,9,0.0,0.0,2.38889,1.4207458,4.444445,4.3902254
PATH,87.0,196.0,9,0.11111111,0.0,1.3333321,0.8692278,2.222222,1.6688869
PATH,32.0,206.0,9,0.0,0.11111111,2.8333328,1.7732568,5.611111,2.8080564
PATH,42.0,203.0,9,0.0,0.0,0.94444466,0.6469296,6.055556,2.4623086
PATH,139.0,185.0,9,0.0,0.0,1.9999994,0.63245475,1.222222,1.9051588
PATH,104.0,191.0,9,0.0,0.0,3.222222,1.9739053,3.777778,2.9033842
PATH,17.0,204.0,9,0.0,0.0,2.0000007,1.2823583,2.1666667,0.7527733
PATH,162.0,190.0,9,0.0,0.0,3.0555553,1.0628418,6.1111107,5.2182016
PATH,96.0,193.0,9,0.0,0.0,1.3333327,1.115547,1.8333327,1.8469193
PATH,219.0,176.0,9,0.0,0.11111111,2.1111119,1.857917,5.111111,2.8414931
PATH,36.0,207.0,9,0.0,0.0,2.722222,3.1792145,6.444444,2.8021147
PATH,191.0,180.0,9,0.11111111,0.0,3.555556,1.186343,2.222222,1.1088873
PATH,190.0,186.0,9,0.0,0.11111111,2.722222,2.2451591,6.0555553,2.8159592
PATH,85.0,200.0,9,0.0,0.0,4.4999995,4.3243494,6.0555553,4.327775
PATH,134.0,187.0,9,0.0,0.0,1.8888887,1.5153537,2.1111114,1.7847083
PATH,139.0,187.0,9,0.0,0.0,2.055556,1.1238163,1.8333334,1.0697875
PATH,110.0,196.0,9,0.0,0.11111111,3.666666,1.8618978,6.888888,4.8610306
SKY,97.0,63.0,9,0.0,0.0,0.7222214,0.4430521,0.33333206,0.21081766
SKY,188.0,42.0,9,0.0,0.0,0.7777786,0.5443299,1.6666679,1.2649081
SKY,112.0,77.0,9,0.0,0.0,0.94444656,0.57413495,1.1666654,0.80966693
SKY,83.0,28.0,9,0.0,0.0,0.3888893,0.13608134,0.88888675,0.45542085
SKY,121.0,82.0,9,0.0,0.0,0.555556,0.34426636,0.6111107,0.44305366
SKY,142.0,33.0,9,0.0,0.0,0.49999872,0.62360865,0.50000125,0.3496027
SKY,66.0,109.0,9,0.0,0.0,0.83333206,0.80966556,1.0000013,0.8432756
SKY,190.0,45.0,9,0.0,0.0,0.6666667,0.66666645,0.7777786,0.54433
SKY,91.0,54.0,9,0.0,0.0,0.8333333,0.4082483,0.8333346,0.6582833
SKY,53.0,28.0,9,0.0,0.0,0.44444403,0.40368605,1.7777786,0.86066204
SKY,77.0,36.0,9,0.0,0.0,0.555556,0.17213687,1.0555559,0.6469302
SKY,88.0,91.0,9,0.0,0.0,1.0555559,0.8277575,0.7222214,0.77220345
SKY,235.0,46.0,9,0.0,0.0,1.1666654,0.62360954,1.3333321,0.59628177
SKY,192.0,51.0,9,0.0,0.0,0.72222394,0.3896827,0.94444275,0.77220273
SKY,152.0,18.0,9,0.0,0.0,0.7777774,0.4554219,0.55555725,0.2721644
SKY,83.0,54.0,9,0.0,0.0,0.77777606,0.72008145,0.6666667,0.55777204
SKY,115.0,81.0,9,0.0,0.0,0.72222394,0.64693224,0.72222394,0.38968277
SKY,35.0,67.0,9,0.11111111,0.0,2.6666653,1.1352928,3.833332,1.9407902
SKY,178.0,16.0,9,0.0,0.0,0.3333346,0.298143,1.4999987,1.2064619
SKY,92.0,104.0,9,0.0,0.0,1.7222227,1.4363024,1.8333346,1.3784055
SKY,66.0,41.0,9,0.0,0.0,0.61111194,0.32773077,0.38889185,0.32773316
SKY,37.0,61.0,9,0.0,0.0,0.6111107,0.49065334,0.555556,0.27216396
SKY,53.0,78.0,9,0.11111111,0.0,1.2222252,1.0255988,2.6666653,2.2900763
SKY,222.0,38.0,9,0.11111111,0.0,0.555556,0.40368736,2.1111107,0.6885298
SKY,160.0,30.0,9,0.0,0.0,0.22222137,0.27216452,0.61110944,0.6116157
SKY,155.0,20.0,9,0.0,0.0,0.61111194,0.32772934,0.61111194,0.32772934
SKY,230.0,12.0,9,0.0,0.0,0.88888806,0.27216384,1.611112,0.97562623
SKY,175.0,14.0,9,0.0,0.0,0.88888806,0.80737144,1.2222227,0.77936065
SKY,79.0,58.0,9,0.0,0.0,1.0555559,0.5340274,1.0555586,0.68041354
SKY,84.0,86.0,9,0.0,0.0,0.8333346,0.6912141,1.1666692,0.69121444
SKY,220.0,39.0,9,0.11111111,0.0,0.66666794,0.73029673,1.3333334,1.3333335
SKY,58.0,25.0,9,0.0,0.0,0.7777799,0.50184816,0.3888893,0.3277306
SKY,19.0,28.0,9,0.0,0.0,1.1666666,1.2780217,1.111112,1.186343
SKY,185.0,35.0,9,0.0,0.0,1.3888868,1.0417228,1.1666654,0.80966425
SKY,253.0,32.0,9,0.0,0.0,0.49999872,0.58689225,1.3333296,0.5577723
SKY,171.0,15.0,9,0.0,0.0,0.66666794,0.55777216,0.66666794,0.6992054
SKY,238.0,55.0,9,0.0,0.0,0.72222394,0.4906515,1.0,0.557774
SKY,231.0,13.0,9,0.0,0.0,1.2777761,0.57413495,1.0,1.0540915
SKY,238.0,25.0,9,0.0,0.0,0.38888678,0.25092345,0.94444656,0.8277594
SKY,112.0,30.0,9,0.0,0.0,0.55555725,0.2721644,1.2222227,0.7200825
SKY,80.0,40.0,9,0.0,0.0,0.6111107,0.5741323,0.7222226,0.7722025
SKY,220.0,36.0,9,0.0,0.0,0.94444275,0.8004619,1.0555559,0.85418165
SKY,67.0,40.0,9,0.0,0.0,0.6666654,0.51639676,0.6666667,0.699204
SKY,116.0,54.0,9,0.0,0.0,0.61111194,0.44305393,1.7222227,0.9289577
SKY,123.0,68.0,9,0.0,0.0,0.944444,0.5741346,0.72222394,0.57413423
SKY,11.0,50.0,9,0.11111111,0.0,1.7777773,1.0036945,1.111112,0.9108403
SKY,103.0,64.0,9,0.0,0.0,0.6666667,0.6992054,1.3333308,0.91893595
SKY,76.0,19.0,9,0.0,0.0,0.944444,0.4430521,0.88888806,0.5837302
SKY,213.0,14.0,9,0.0,0.0,1.0555559,0.57413363,1.6666692,1.3333321
SKY,134.0,29.0,9,0.0,0.0,0.7777774,0.40368682,0.44444275,0.40368643
SKY,78.0,30.0,9,0.0,0.0,0.6666667,0.66666555,0.944444,0.7722014
SKY,232.0,31.0,9,0.0,0.0,0.5555547,0.34426576,0.7777774,0.34426582
SKY,57.0,89.0,9,0.11111111,0.0,0.5555547,0.27216887,1.2777786,0.77220285
SKY,112.0,18.0,9,0.0,0.0,0.8333333,0.6912159,0.5,0.27888793
SKY,162.0,14.0,9,0.0,0.0,0.9444453,0.5340297,0.61111325,0.7123269
SKY,104.0,41.0,9,0.0,0.0,0.3888893,0.32773066,0.8333333,0.58689624
SKY,179.0,63.0,9,0.0,0.0,0.99999744,0.51639783,6.222223,5.6751566
SKY,62.0,26.0,9,0.0,0.0,0.7777774,0.27216512,0.44444403,0.40368605
SKY,207.0,58.0,9,0.0,0.0,0.7777774,0.34426582,0.88888806,0.58372843
SKY,174.0,50.0,9,0.0,0.0,1.0000013,0.7601153,0.9444453,0.9525792
SKY,44.0,79.0,9,0.0,0.0,0.44444403,0.34426486,0.7777786,0.4036864
SKY,81.0,67.0,9,0.0,0.0,0.83333206,0.45947185,0.8888893,0.5837296
SKY,234.0,27.0,9,0.11111111,0.0,0.8333346,0.6236087,2.0555573,1.3567389
SKY,143.0,20.0,9,0.0,0.0,1.1111158,0.7503102,1.2777799,0.92895854
SKY,102.0,30.0,9,0.0,0.0,0.94444656,0.8798158,0.6111107,0.7722024
SKY,108.0,75.0,9,0.11111111,0.0,0.6666667,0.47140282,11.111111,10.014803
SKY,116.0,35.0,9,0.0,0.0,0.8333333,0.7817351,0.88888806,0.5443334
SKY,207.0,58.0,9,0.0,0.0,0.8333308,0.45946908,1.0000013,0.4216377
SKY,73.0,31.0,9,0.0,0.0,0.555556,0.4554202,0.8888893,0.34426534
SKY,38.0,71.0,9,0.0,0.0,0.7222214,0.49065483,0.88888806,0.72008145
SKY,224.0,34.0,9,0.0,0.0,1.3333321,0.9660913,1.0000013,0.63245475
SKY,134.0,54.0,9,0.0,0.0,0.61111194,0.64693147,1.2222214,1.0036972
SKY,49.0,40.0,9,0.0,0.0,0.99999875,0.42163533,0.8333333,0.72265035
SKY,37.0,25.0,9,0.0,0.0,1.3333321,0.73029673,0.9999962,0.76011676
SKY,228.0,20.0,9,0.0,0.0,1.0555547,0.49065518,0.8333333,0.7527733
SKY,16.0,51.0,9,0.0,0.0,0.7222226,0.44305405,0.8333346,0.7226493
SKY,189.0,39.0,9,0.0,0.0,1.0555547,0.57413566,0.77777606,0.58372843
SKY,120.0,51.0,9,0.0,0.0,1.0555547,0.7123238,2.0555534,0.742867
SKY,138.0,21.0,9,0.0,0.0,0.6666654,0.76011735,1.0,0.5163958
SKY,44.0,33.0,9,0.0,0.0,1.1666641,0.9368973,1.0555534,0.8541826
SKY,70.0,44.0,9,0.0,0.11111111,2.444444,2.0940828,2.3333333,2.139576
SKY,97.0,21.0,9,0.0,0.0,0.944444,0.6116148,1.3333321,0.8692265
SKY,1.0,45.0,9,0.0,0.0,0.88889056,0.45542085,1.1111132,0.45541877
SKY,247.0,50.0,9,0.0,0.0,0.44444275,0.27216637,0.7777786,0.34426397
SKY,8.0,21.0,9,0.11111111,0.0,0.61111194,0.44305393,2.055556,1.2186847
SKY,202.0,41.0,9,0.0,0.0,0.9444478,0.7722018,1.111112,1.0255967
SKY,83.0,53.0,9,0.0,0.0,0.5555547,0.4554187,0.7222226,0.4906516
SKY,159.0,40.0,9,0.0,0.0,0.8888893,0.6206305,0.555556,0.17213097
SKY,126.0,20.0,9,0.0,0.0,0.99999744,1.1925684,1.1666654,1.1498771
SKY,174.0,59.0,9,0.0,0.0,0.8333346,0.34960264,1.3333334,0.8165003
SKY,197.0,58.0,9,0.0,0.0,0.8333346,0.62360954,1.4444441,1.0036969
SKY,128.0,15.0,9,0.0,0.0,0.7777799,0.27216768,0.555556,0.6206318
SKY,125.0,46.0,9,0.11111111,0.0,0.61110944,0.61161584,2.166668,0.7817352
SKY,143.0,34.0,9,0.0,0.0,1.0555547,0.9289564,1.388888,0.8798136
SKY,67.0,32.0,9,0.0,0.0,0.944444,1.0628421,1.7777786,1.3109215
SKY,40.0,57.0,9,0.0,0.0,1.1666654,0.72265136,1.3888906,0.8004639
SKY,221.0,50.0,9,0.0,0.0,0.44444528,0.5443321,1.4444441,0.6885326
SKY,92.0,44.0,9,0.11111111,0.0,0.7222226,0.5741352,1.1666654,1.048809
SKY,217.0,23.0,9,0.0,0.0,1.0555547,0.61161584,1.1666654,0.54772294
SKY,105.0,65.0,9,0.0,0.0,0.94444275,0.61161804,1.5000013,1.224745
SKY,50.0,50.0,9,0.0,0.0,0.7777774,0.6554623,0.7777799,0.50185025
SKY,91.0,19.0,9,0.0,0.0,1.0000013,0.760118,1.4444466,0.7793644
SKY,145.0,33.0,9,0.0,0.0,0.8888893,0.27216268,0.88888806,0.6206336
SKY,127.0,57.0,9,0.11111111,0.0,0.944444,0.7123264,1.611112,1.1038661
SKY,138.0,49.0,9,0.0,0.0,1.0555573,0.9289595,1.7777799,1.0680549
SKY,245.0,23.0,9,0.0,0.0,0.6666667,0.36514837,1.1666654,1.224743
SKY,216.0,17.0,9,0.0,0.0,0.6666654,0.51639974,1.2777786,1.0201668
SKY,230.0,41.0,9,0.0,0.0,0.88889056,0.6885295,1.8888893,1.2412663
SKY,58.0,58.0,9,0.0,0.0,0.555556,0.40368605,0.88889056,0.8606633
SKY,238.0,59.0,9,0.0,0.0,0.8333346,0.45946616,1.0555559,0.68041223
SKY,17.0,18.0,9,0.0,0.0,1.2222214,1.2938598,1.2777773,1.2546203
SKY,92.0,62.0,9,0.0,0.0,1.8888868,1.3109239,1.8888868,0.72008234
SKY,82.0,51.0,9,0.0,0.0,0.6111107,0.44305146,0.6111107,0.74286705
SKY,206.0,30.0,9,0.0,0.0,0.7777774,0.50184685,0.83333206,0.54772305
SKY,107.0,21.0,9,0.0,0.0,0.66666156,0.51639783,1.1666666,0.4082483
SKY,118.0,38.0,9,0.0,0.0,0.7777774,0.58372986,0.88888806,1.0680552
SKY,186.0,28.0,9,0.0,0.0,0.94444275,0.38968328,1.4444414,1.29386
SKY,73.0,19.0,9,0.0,0.0,0.9444453,0.38968116,0.94444275,0.68041587
SKY,183.0,78.0,9,0.0,0.0,1.0555573,0.32963154,0.7777786,1.2740806
SKY,181.0,27.0,9,0.0,0.0,0.7222214,0.46296388,0.5,0.25555483
SKY,236.0,42.0,9,0.0,0.0,0.72222394,0.46296337,1.3888906,1.4407468
SKY,254.0,57.0,9,0.0,0.0,0.9444402,0.7740701,1.3888906,1.0407445
SKY,18.0,13.0,9,0.0,0.0,0.88889056,0.20740725,1.1111145,0.16296056
SKY,189.0,107.0,9,0.0,0.0,1.0,1.2888924,1.0555547,0.418522
SKY,98.0,41.0,9,0.0,0.0,1.7222265,0.77407277,1.1111145,0.87406844
SKY,222.0,54.0,9,0.0,0.0,1.1666718,0.16666654,1.0,0.84444314
SKY,181.0,87.0,9,0.0,0.0,1.2222239,0.4740691,0.7777786,0.20740585
SKY,155.0,27.0,9,0.0,0.0,1.0555573,0.24073716,1.4444453,0.25185013
SKY,7.0,18.0,9,0.0,0.0,1.2777786,0.7296265,0.9444453,0.37407914
SKY,173.0,113.0,9,0.0,0.0,0.5,0.3,1.3333334,1.0666667
SKY,139.0,16.0,9,0.0,0.0,0.6666667,0.35555902,0.9444478,0.06296336
SKY,206.0,26.0,9,0.0,0.0,1.2222189,1.496289,1.8888855,1.4074122
SKY,64.0,19.0,9,0.0,0.0,0.9444453,0.15185343,1.6666718,0.31110966
SKY,243.0,48.0,9,0.0,0.0,1.2222239,0.20740649,1.2777811,1.2629704
SKY,156.0,32.0,9,0.0,0.0,0.77777356,0.16296418,2.6111095,1.0407379
SKY,184.0,15.0,9,0.0,0.0,0.44444528,0.25185028,0.77777356,0.11851902
SKY,245.0,18.0,9,0.0,0.0,1.0,1.0222217,1.1666692,0.21111068
SKY,191.0,47.0,9,0.0,0.0,0.44444528,0.38518775,1.1111094,0.38518983
SKY,180.0,97.0,9,0.0,0.0,0.94444275,0.32963142,1.0,0.6666667
SKY,122.0,11.0,9,0.0,0.0,1.0,0.31111577,2.8888905,5.051852
SKY,145.0,34.0,9,0.11111111,0.0,0.55555725,0.34074122,1.8888906,1.1407446
SKY,193.0,35.0,9,0.0,0.0,0.27777863,0.28518325,0.7222214,0.28518334
SKY,181.0,15.0,9,0.0,0.0,0.8333359,0.21111082,1.4444427,1.2296315
SKY,235.0,22.0,9,0.0,0.0,1.1666666,0.3888822,1.0,0.48888424
SKY,240.0,26.0,9,0.0,0.0,1.2222239,1.0074004,0.88888806,0.20741068
SKY,172.0,31.0,9,0.0,0.0,0.7222214,0.4185166,0.6666641,0.7111098
SKY,209.0,11.0,9,0.0,0.0,0.8333333,0.25555903,2.1666667,3.8555522
SKY,179.0,101.0,9,0.0,0.0,0.44444785,0.3851871,0.61110944,0.32963282
SKY,174.0,77.0,9,0.0,0.0,1.0000025,0.31110775,1.2777761,1.3518436
SKY,181.0,115.0,9,0.0,0.0,0.22222392,0.029630082,1.4444453,1.2296361
SKY,194.0,57.0,9,0.0,0.0,0.61110944,0.41851488,1.1666666,0.38889033
SKY,72.0,31.0,9,0.0,0.0,1.1111094,1.4962956,1.3333334,0.7111079
SKY,63.0,13.0,9,0.0,0.0,1.1666666,1.011116,0.9444453,0.68518674
SKY,252.0,27.0,9,0.0,0.0,1.2777761,0.59629273,0.99999744,0.5777743
SKY,101.0,42.0,9,0.0,0.0,1.1111145,0.60740787,1.1666692,0.7444422
SKY,245.0,47.0,9,0.0,0.0,0.8333308,0.12222265,0.99999744,0.48888817
SKY,248.0,53.0,9,0.0,0.0,0.722229,0.2851884,0.8333333,0.70000815
SKY,252.0,36.0,9,0.0,0.0,0.94444275,0.19630012,1.0,0.22221552
SKY,186.0,46.0,9,0.0,0.0,0.6666641,0.39999592,1.0555598,0.8629481
SKY,243.0,41.0,9,0.0,0.0,1.0,0.35555902,0.27777863,0.15185194
SKY,94.0,13.0,9,0.0,0.0,1.0555521,0.50740635,1.6666641,1.2444407
SKY,225.0,22.0,9,0.0,0.0,0.8333333,0.25555903,0.7222214,0.1074089
SKY,108.0,59.0,9,0.0,0.0,0.50000125,0.16666718,1.0555559,0.2851855
SKY,69.0,17.0,9,0.0,0.0,0.61111194,0.10740544,0.6666667,0.3111077
SKY,29.0,52.0,9,0.0,0.0,0.3888893,0.01851813,1.3333334,0.17777863
SKY,157.0,57.0,9,0.0,0.0,1.2222201,0.47407314,1.2222201,0.8296261
SKY,199.0,66.0,9,0.0,0.0,1.2777786,1.5740702,1.4444427,2.8740733
SKY,141.0,31.0,9,0.0,0.0,1.4444441,0.3851827,1.2222227,1.1851845
